,Match name,Team name,Batsman name,Runs,Balls,4s,6s,Strike rate
1321,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Ishan Kishan,38,31,3,2,122.58
1322,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Cameron Green,64,40,6,2,160.00
1323,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,7,3,0,1,233.33
1324,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,37,17,2,4,217.64
1325,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Tim David,16,11,2,0,145.45
1326,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Harry Brook,9,7,2,0,128.57
1327,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Agarwal,48,41,4,1,117.07
1328,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,7,5,1,0,140.00
1329,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,22,17,1,1,129.41
1330,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,1,2,0,0,50.00
1331,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,36,16,4,2,225.00
1332,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abdul Samad,9,12,1,0,75.00
1333,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,13,6,3,0,216.66
1334,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Washington Sundar,10,6,2,0,166.66
1335,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,5,0,0,40.00
1336,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Markande,2,2,0,0,100.00
1337,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,KL Rahul,39,32,4,1,121.87
1338,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Kyle Mayers,51,42,4,3,121.42
1339,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Ayush Badoni,1,4,0,0,25.00
1340,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Deepak Hooda,2,4,0,0,50.00
1341,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Marcus Stoinis,21,16,2,0,131.25
1342,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Nicholas Pooran,29,20,2,1,145.00
1343,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Krunal Pandya,4,2,1,0,200.00
1344,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Yudhvir Singh,1,1,0,0,100.00
1345,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,44,35,4,2,125.71
1346,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,40,41,4,1,97.56
1347,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,2,4,0,0,50.00
1348,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,26,21,4,0,123.80
1349,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,2,5,0,0,40.00
1350,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Riyan Parag,15,12,1,1,125.00
1351,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,0,1,0,0,0.00
1352,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,3,2,0,0,150.00
1353,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Virat Kohli,59,47,5,1,125.53
1354,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Faf du Plessis,84,56,5,5,150.00
1355,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Glenn Maxwell,0,1,0,0,0.00
1356,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Dinesh Karthik,7,5,1,0,140.00
1357,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Mahipal Lomror,7,9,1,0,77.77
1358,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Shahbaz Ahmed,5,3,0,0,166.66
1359,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Atharva Taide,4,2,1,0,200.00
1360,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Prabhsimran Singh,46,30,3,4,153.33
1361,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Matthew Short,8,7,0,1,114.28
1362,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Liam Livingstone,2,4,0,0,50.00
1363,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Harpreet Singh,13,9,1,1,144.44
1364,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Sam Curran,10,12,1,0,83.33
1365,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Jitesh Sharma,41,27,2,3,151.85
1366,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,M Shahrukh Khan,7,5,0,1,140.00
1367,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Harpreet Brar,13,13,1,0,100.00
1368,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Nathan Ellis,1,2,0,0,50.00
1369,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Arshdeep Singh,0,0,0,0,-
1370,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Jason Roy,43,39,5,1,110.25
1371,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Litton Das,4,4,1,0,100.00
1372,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,0,2,0,0,0.00
1373,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Nitish Rana,4,7,1,0,57.14
1374,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Mandeep Singh,12,11,0,1,109.09
1375,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Rinku Singh,6,8,1,0,75.00
1376,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Sunil Narine,4,6,1,0,66.66
1377,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Andre Russell,38,31,1,4,122.58
1378,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Anukul Roy,0,1,0,0,0.00
1379,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Umesh Yadav,3,5,0,0,60.00
1380,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Varun Chakravarthy,1,6,0,0,16.66
1381,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,David Warner,57,41,11,0,139.02
1382,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Prithvi Shaw,13,11,2,0,118.18
1383,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,2,9,0,0,22.22
1384,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Phil Salt,5,3,1,0,166.66
1385,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Manish Pandey,21,23,2,0,91.30
1386,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Axar Patel,19,22,1,0,86.36
1387,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,0,2,0,0,0.00
1388,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Lalit Yadav,4,7,0,0,57.14
1389,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Harry Brook,18,13,3,0,138.46
1390,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Abhishek Sharma,34,26,3,1,130.76
1391,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Rahul Tripathi,21,21,1,1,100.00
1392,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Aiden Markram,12,12,1,0,100.00
1393,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Heinrich Klaasen,17,16,1,0,106.25
1394,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Mayank Agarwal,2,4,0,0,50.00
1395,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Marco Jansen,17,22,1,0,77.27
1396,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Washington Sundar,9,6,1,0,150.00
1397,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ruturaj Gaikwad,35,30,2,0,116.66
1398,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Devon Conway,77,57,12,1,135.08
1399,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ajinkya Rahane,9,10,0,0,90.00
1400,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ambati Rayudu,9,9,1,0,100.00
1401,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Moeen Ali,6,6,1,0,100.00
1402,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Wriddhiman Saha,47,37,6,0,127.02
1403,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Shubman Gill,0,2,0,0,0.00
1404,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Hardik Pandya,66,50,2,4,132.00
1405,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Abhinav Manohar,3,5,0,0,60.00
1406,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Vijay Shankar,10,12,1,0,83.33
1407,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,David Miller,6,12,0,0,50.00
1408,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Rahul Tewatia,2,2,0,0,100.00
1409,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,KL Rahul,68,61,8,0,111.47
1410,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Kyle Mayers,24,19,2,1,126.31
1411,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Krunal Pandya,23,23,2,1,100.00
1412,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Nicholas Pooran,1,7,0,0,14.28
1413,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Ayush Badoni,8,6,0,0,133.33
1414,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Marcus Stoinis,0,1,0,0,0.00
1415,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Deepak Hooda,2,2,0,0,100.00
1416,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Prerak Mankad,0,0,0,0,-
1417,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Ravi Bishnoi,0,1,0,0,0.00
1418,Punjab Kings Vs Mumbai Indians,Punjab Kings,Matthew Short,11,10,2,0,110.00
1419,Punjab Kings Vs Mumbai Indians,Punjab Kings,Prabhsimran Singh,26,17,1,2,152.94
1420,Punjab Kings Vs Mumbai Indians,Punjab Kings,Atharva Taide,29,17,3,1,170.58
1421,Punjab Kings Vs Mumbai Indians,Punjab Kings,Liam Livingstone,10,12,0,1,83.33
1422,Punjab Kings Vs Mumbai Indians,Punjab Kings,Harpreet Singh,41,28,4,2,146.42
1423,Punjab Kings Vs Mumbai Indians,Punjab Kings,Sam Curran,55,29,5,4,189.65
1424,Punjab Kings Vs Mumbai Indians,Punjab Kings,Jitesh Sharma,25,7,0,4,357.14
1425,Punjab Kings Vs Mumbai Indians,Punjab Kings,M Shahrukh Khan,0,0,0,0,-
1426,Punjab Kings Vs Mumbai Indians,Punjab Kings,Harpreet Brar,5,2,1,0,250.00
1427,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,44,27,4,3,162.96
1428,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,1,4,0,0,25.00
1429,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Cameron Green,67,43,6,3,155.81
1430,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,57,26,7,3,219.23
1431,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Tim David,25,13,0,2,192.30
1432,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Tilak Varma,3,4,0,0,75.00
1433,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Nehal Wadhera,0,1,0,0,0.00
1434,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Jofra Archer,1,2,0,0,50.00
1435,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Virat Kohli,0,1,0,0,0.00
1436,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Faf du Plessis,62,39,8,2,158.97
1437,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Shahbaz Ahmed,2,4,0,0,50.00
1438,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Glenn Maxwell,77,44,6,4,175.00
1439,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Mahipal Lomror,8,6,1,0,133.33
1440,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Dinesh Karthik,16,13,2,0,123.07
1441,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Suyash Prabhudessai,0,2,0,0,0.00
1442,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Wanindu Hasaranga,6,7,0,0,85.71
1443,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,David Willey,4,2,1,0,200.00
1444,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Vijaykumar Vyshak,0,1,0,0,0.00
1445,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Mohammed Siraj,1,1,0,0,100.00
1446,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,47,37,5,2,127.02
1447,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,2,0,0,0.00
1448,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,52,34,7,1,152.94
1449,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,22,15,2,1,146.66
1450,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,3,9,0,0,33.33
1451,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,34,16,2,2,212.50
1452,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,12,6,2,0,200.00
1453,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Abdul Basith,1,1,0,0,100.00
1454,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ruturaj Gaikwad,35,20,2,3,175.00
1455,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Devon Conway,56,40,4,3,140.00
1456,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ajinkya Rahane,71,29,6,5,244.82
1457,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Shivam Dube,50,21,2,5,238.09
1458,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ravindra Jadeja,18,8,0,2,225.00
1459,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,MS Dhoni,2,3,0,0,66.66
1460,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Narayan Jagadeesan,1,3,0,0,33.33
1461,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Sunil Narine,0,3,0,0,0.00
1462,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Venkatesh Iyer,20,20,2,1,100.00
1463,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Nitish Rana,27,20,4,1,135.00
1464,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Jason Roy,61,26,5,5,234.61
1465,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rinku Singh,53,33,3,4,160.60
1466,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,9,6,0,1,150.00
1467,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,David Wiese,1,2,0,0,50.00
1468,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Umesh Yadav,4,4,0,0,100.00
1469,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Varun Chakravarthy,0,3,0,0,0.00
1470,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,David Warner,21,20,2,1,105.00
1471,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Phil Salt,0,1,0,0,0.00
1472,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Mitchell Marsh,25,15,5,0,166.66
1473,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Sarfaraz Khan,10,9,0,1,111.11
1474,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Manish Pandey,34,27,2,0,125.92
1475,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Aman Hakim Khan,4,2,1,0,200.00
1476,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Axar Patel,34,34,4,0,100.00
1477,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Ripal Patel,5,6,0,0,83.33
1478,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Anrich Nortje,2,2,0,0,100.00
1479,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Kuldeep Yadav,4,3,1,0,133.33
1480,Delhi Capitals Vs Sunrisers Hyderabad,Delhi Capitals,Ishant Sharma,1,1,0,0,100.00
1481,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Harry Brook,7,14,0,0,50.00
1482,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Agarwal,49,39,7,0,125.64
1483,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,15,21,0,0,71.42
1484,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,5,5,0,0,100.00
1485,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,3,5,0,0,60.00
1486,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,31,19,3,1,163.15
1487,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Washington Sundar,24,15,3,0,160.00
1488,Delhi Capitals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,2,3,0,0,66.66
1489,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Wriddhiman Saha,4,7,0,0,57.14
1490,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Shubman Gill,56,34,7,1,164.70
1491,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Hardik Pandya,13,14,1,0,92.85
1492,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Vijay Shankar,19,16,1,1,118.75
1493,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,David Miller,46,22,2,4,209.09
1494,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Abhinav Manohar,42,21,3,3,200.00
1495,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Rahul Tewatia,20,5,0,3,400.00
1496,Gujarat Titans Vs Mumbai Indians,Gujarat Titans,Rashid Khan,2,1,0,0,200.00
1497,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,2,8,0,0,25.00
1498,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,13,21,1,0,61.90
1499,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Cameron Green,33,26,0,3,126.92
1500,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Tilak Varma,2,3,0,0,66.66
1501,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,23,12,3,1,191.66
1502,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Tim David,0,2,0,0,0.00
1503,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Nehal Wadhera,40,21,3,3,190.47
1504,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Piyush Chawla,18,12,1,1,150.00
1505,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Arjun Tendulkar,13,9,0,1,144.44
1506,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Jason Behrendorff,3,4,0,0,75.00
1507,Gujarat Titans Vs Mumbai Indians,Mumbai Indians,Riley Meredith,0,2,0,0,0.00
1508,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Jason Roy,56,29,4,5,193.10
1509,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Narayan Jagadeesan,27,29,4,0,93.10
1510,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Venkatesh Iyer,31,26,3,0,119.23
1511,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Nitish Rana,48,21,3,4,228.57
1512,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Andre Russell,1,2,0,0,50.00
1513,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,Rinku Singh,18,10,2,1,180.00
1514,Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,David Wiese,12,3,0,2,400.00
1515,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,54,37,6,0,145.94
1516,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Faf du Plessis,17,7,1,2,242.85
1517,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Shahbaz Ahmed,2,5,0,0,40.00
1518,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Glenn Maxwell,5,4,1,0,125.00
1519,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Mahipal Lomror,34,18,1,3,188.88
1520,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Dinesh Karthik,22,18,1,1,122.22
1521,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Suyash Prabhudessai,10,9,1,0,111.11
1522,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Wanindu Hasaranga,5,4,0,0,125.00
1523,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,David Willey,11,10,1,0,110.00
1524,Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Vijaykumar Vyshak,13,8,0,1,162.50
1525,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Yashasvi Jaiswal,77,43,8,4,179.06
1526,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Jos Buttler,27,21,4,0,128.57
1527,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Sanju Samson,17,17,1,0,100.00
1528,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Shimron Hetmyer,8,10,0,0,80.00
1529,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Dhruv Jurel,34,15,3,2,226.66
1530,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Devdutt Padikkal,27,13,5,0,207.69
1531,Rajasthan Royals Vs Chennai Super Kings,Rajasthan Royals,Ravichandran Ashwin,1,1,0,0,100.00
1532,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Ruturaj Gaikwad,47,29,5,1,162.06
1533,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Devon Conway,8,16,1,0,50.00
1534,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Ajinkya Rahane,15,13,0,0,115.38
1535,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Shivam Dube,52,33,2,4,157.57
1536,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Ambati Rayudu,0,2,0,0,0.00
1537,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Moeen Ali,23,12,2,2,191.66
1538,Rajasthan Royals Vs Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,23,15,3,0,153.33
1539,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,KL Rahul,12,9,1,1,133.33
1540,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Kyle Mayers,54,24,7,4,225.00
1541,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Ayush Badoni,43,24,3,3,179.16
1542,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Marcus Stoinis,72,40,6,5,180.00
1543,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Nicholas Pooran,45,19,7,1,236.84
1544,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Deepak Hooda,11,6,2,0,183.33
1545,Lucknow Super Giants Vs Punjab Kings,Lucknow Super Giants,Krunal Pandya,5,2,1,0,250.00
1546,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Prabhsimran Singh,9,13,2,0,69.23
1547,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Shikhar Dhawan,1,2,0,0,50.00
1548,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Atharva Taide,66,36,8,2,183.33
1549,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Sikandar Raza,36,22,4,1,163.63
1550,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Liam Livingstone,23,14,2,1,164.28
1551,Lucknow Super Giants Vs Punjab Kings,Punjab Kings,Sam Curran,21,11,2,1,190.90
